frame, face_id, timestamp, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
122,0,4.037,-0.078,0.383,0.174,1.14,0,0.23,0,0,0,0.57,0.6,0,0.17,0,2.05,0.24,0.56,0,0.01,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
123,0,4.071,-0.076,0.384,0.174,1.15,0,0.24,0,0,0,0.55,0.58,0,0.13,0,2.02,0.22,0.56,0,0.08,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
124,0,4.104,-0.078,0.382,0.173,1.14,0,0.18,0,0,0,0.58,0.55,0,0.12,0,2.01,0.27,0.56,0,0.11,0.01,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
125,0,4.137,-0.078,0.384,0.174,1.13,0,0.21,0,0,0,0.56,0.53,0,0.12,0,2.06,0.34,0.58,0,0.11,0.01,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
126,0,4.171,-0.079,0.385,0.174,1.13,0,0.2,0,0,0,0.55,0.58,0,0.16,0,2.15,0.44,0.59,0,0.03,0.01,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
127,0,4.204,-0.079,0.386,0.173,1.08,0,0.25,0,0,0,0.54,0.65,0,0.19,0,2.18,0.46,0.56,0,0,0.01,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
128,0,4.238,-0.079,0.386,0.172,1.04,0,0.28,0,0,0,0.56,0.66,0,0.21,0,2.17,0.42,0.53,0,0,0.02,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
129,0,4.271,-0.078,0.386,0.172,1,0,0.34,0,0,0,0.59,0.6,0,0.2,0,2.14,0.31,0.51,0,0,0.03,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
130,0,4.304,-0.08,0.385,0.173,1.04,0,0.34,0,0,0,0.58,0.55,0,0.17,0,2.15,0.25,0.53,0,0,0.03,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
131,0,4.338,-0.081,0.386,0.173,1.06,0,0.31,0,0,0,0.58,0.5,0,0.1,0,2.13,0.29,0.53,0,0,0.02,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
132,0,4.371,-0.082,0.384,0.174,1.05,0,0.27,0,0,0,0.55,0.46,0,0.04,0,2.14,0.4,0.51,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
133,0,4.404,-0.08,0.387,0.174,1,0,0.25,0,0,0,0.55,0.45,0,0.01,0,2.06,0.51,0.5,0,0.21,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
134,0,4.438,-0.081,0.387,0.174,0.99,0,0.2,0,0,0,0.56,0.45,0,0.09,0,2.01,0.51,0.51,0,0.32,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
135,0,4.471,-0.078,0.387,0.174,0.98,0,0.2,0,0,0,0.58,0.51,0,0.16,0,1.96,0.53,0.51,0,0.32,0.01,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
136,0,4.505,-0.08,0.385,0.173,1.02,0,0.16,0,0,0,0.58,0.52,0,0.24,0,1.99,0.52,0.52,0,0.11,0.01,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
137,0,4.538,-0.079,0.384,0.173,1,0,0.18,0,0,0,0.59,0.55,0,0.2,0,1.99,0.49,0.49,0,0.08,0.01,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
138,0,4.571,-0.078,0.386,0.173,0.99,0,0.19,0,0,0,0.59,0.53,0,0.22,0,1.97,0.45,0.46,0,0.09,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
139,0,4.605,-0.079,0.385,0.173,0.97,0,0.24,0,0,0,0.59,0.53,0,0.22,0,1.96,0.41,0.43,0,0.12,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
140,0,4.638,-0.079,0.385,0.173,0.94,0,0.23,0,0,0,0.6,0.52,0,0.25,0,2,0.4,0.44,0,0.09,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
141,0,4.671,-0.08,0.386,0.175,0.96,0,0.23,0,0,0,0.6,0.5,0,0.22,0,1.99,0.36,0.47,0,0.12,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
142,0,4.705,-0.08,0.386,0.176,0.94,0,0.27,0,0,0,0.61,0.51,0,0.16,0,1.96,0.34,0.5,0,0.12,0.02,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
143,0,4.738,-0.08,0.385,0.176,0.94,0,0.29,0,0,0,0.56,0.55,0,0.16,0,1.94,0.31,0.55,0,0.17,0.02,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
144,0,4.771,-0.078,0.384,0.175,0.92,0,0.26,0,0,0,0.55,0.57,0,0.15,0,1.97,0.29,0.56,0,0.24,0.02,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
145,0,4.805,-0.078,0.383,0.175,0.93,0,0.21,0,0,0,0.56,0.57,0,0.19,0,2.01,0.2,0.55,0,0.21,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
146,0,4.838,-0.079,0.384,0.175,1,0,0.23,0,0,0,0.63,0.56,0,0.2,0,2.05,0.24,0.51,0,0.11,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
147,0,4.872,-0.081,0.384,0.175,1.03,0,0.29,0,0,0,0.62,0.6,0,0.23,0,2.07,0.29,0.48,0,0.06,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
148,0,4.905,-0.082,0.383,0.175,1.1,0,0.34,0,0,0,0.56,0.6,0,0.17,0,2.01,0.43,0.43,0,0.06,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
149,0,4.938,-0.081,0.384,0.174,1.08,0,0.31,0,0,0,0.49,0.59,0,0.07,0,1.91,0.44,0.4,0,0.06,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
150,0,4.972,-0.08,0.385,0.174,1.07,0,0.25,0,0,0,0.49,0.57,0,0.01,0,1.81,0.47,0.4,0,0.02,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
151,0,5.005,-0.079,0.384,0.172,1.09,0,0.2,0,0,0,0.52,0.54,0,0.06,0,1.81,0.47,0.4,0,0.09,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
152,0,5.038,-0.079,0.383,0.172,1.16,0,0.18,0,0,0,0.52,0.48,0,0.09,0,1.78,0.48,0.39,0,0.09,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
153,0,5.072,-0.08,0.382,0.171,1.18,0,0.16,0,0,0,0.51,0.42,0,0.11,0,1.8,0.47,0.37,0,0.07,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
154,0,5.105,-0.081,0.382,0.17,1.15,0,0.14,0,0,0,0.51,0.41,0,0.09,0,1.8,0.47,0.39,0,0.01,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
155,0,5.138,-0.079,0.382,0.168,1.1,0,0.13,0,0,0,0.53,0.44,0,0.05,0,1.85,0.5,0.41,0,0.18,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
156,0,5.172,-0.079,0.383,0.17,1.12,0,0.15,0,0,0,0.53,0.49,0,0.05,0,1.83,0.53,0.4,0,0.28,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
157,0,5.205,-0.083,0.384,0.172,1.1,0,0.15,0,0,0,0.56,0.53,0,0.13,0,1.85,0.5,0.4,0,0.3,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
158,0,5.239,-0.081,0.383,0.172,1.13,0,0.2,0,0,0,0.6,0.52,0,0.22,0,1.82,0.48,0.38,0,0.21,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
159,0,5.272,-0.082,0.384,0.172,1.11,0,0.21,0,0,0,0.63,0.53,0,0.25,0,1.84,0.49,0.38,0,0.29,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
160,0,5.305,-0.082,0.384,0.171,1.18,0,0.27,0,0,0,0.62,0.5,0,0.16,0,1.88,0.55,0.37,0,0.43,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
161,0,5.339,-0.08,0.385,0.171,1.2,0,0.28,0,0,0,0.62,0.48,0,0.09,0,1.93,0.58,0.36,0,0.46,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
162,0,5.372,-0.082,0.386,0.171,1.21,0,0.29,0,0,0,0.62,0.48,0,0.05,0,1.97,0.61,0.37,0,0.4,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
163,0,5.405,-0.082,0.386,0.171,1.18,0,0.3,0,0,0,0.68,0.49,0,0.07,0,1.94,0.61,0.37,0,0.24,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
164,0,5.439,-0.079,0.385,0.171,1.17,0,0.3,0,0,0,0.69,0.46,0,0.08,0,1.97,0.63,0.38,0,0.12,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
165,0,5.472,-0.082,0.384,0.17,1.14,0,0.28,0,0,0,0.69,0.43,0,0.15,0,1.97,0.61,0.42,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
166,0,5.506,-0.082,0.384,0.171,1.12,0,0.22,0,0,0,0.66,0.41,0,0.14,0,1.94,0.66,0.45,0,0.09,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
167,0,5.539,-0.081,0.385,0.171,1.05,0,0.14,0,0,0,0.67,0.48,0,0.11,0,1.93,0.63,0.47,0,0.09,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
168,0,5.572,-0.083,0.385,0.173,1.02,0,0.1,0,0,0.03,0.7,0.53,0,0.03,0,1.91,0.58,0.48,0,0.18,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
169,0,5.606,-0.084,0.384,0.175,0.99,0,0.1,0,0,0.03,0.71,0.54,0,0.01,0,1.92,0.5,0.52,0,0.3,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
170,0,5.639,-0.083,0.383,0.175,1.02,0,0.12,0,0,0.03,0.71,0.53,0,0,0,1.88,0.47,0.55,0,0.33,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
171,0,5.672,-0.083,0.383,0.176,1.03,0,0.15,0,0,0,0.71,0.47,0,0,0,1.8,0.41,0.6,0,0.24,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
172,0,5.706,-0.084,0.384,0.177,1.02,0,0.16,0,0,0.04,0.73,0.47,0,0,0,1.8,0.31,0.64,0,0.03,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
173,0,5.739,-0.085,0.382,0.178,1.03,0,0.16,0,0,0.04,0.72,0.4,0,0,0,1.78,0.24,0.67,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
174,0,5.772,-0.085,0.383,0.178,1.1,0,0.18,0,0,0.04,0.73,0.43,0,0,0,1.86,0.26,0.66,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
175,0,5.806,-0.086,0.383,0.177,1.15,0,0.2,0,0,0,0.74,0.4,0,0,0,1.84,0.3,0.67,0,0.06,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
176,0,5.839,-0.086,0.381,0.176,1.16,0,0.25,0,0,0,0.75,0.44,0,0,0,1.89,0.37,0.66,0,0.23,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
177,0,5.873,-0.086,0.381,0.175,1.15,0,0.28,0,0,0,0.73,0.46,0,0,0,1.91,0.35,0.69,0,0.23,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
178,0,5.906,-0.086,0.381,0.175,1.13,0,0.26,0,0,0,0.76,0.46,0,0,0,1.96,0.46,0.68,0,0.23,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
179,0,5.939,-0.087,0.38,0.174,1.12,0,0.22,0,0,0,0.76,0.49,0,0,0,2.02,0.56,0.7,0,0.17,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
180,0,5.973,-0.087,0.378,0.173,1.1,0,0.17,0,0,0,0.79,0.52,0,0.01,0,2.13,0.51,0.64,0,0.17,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
181,0,6.006,-0.091,0.383,0.176,1.12,0,0.14,0,0,0,0.77,0.53,0,0.01,0,2.23,0.35,0.61,0,0.11,0.01,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
182,0,6.039,-0.092,0.383,0.176,1.11,0,0.13,0,0,0,0.78,0.51,0,0.04,0,2.28,0.14,0.55,0,0,0.01,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
183,0,6.073,-0.091,0.385,0.176,1.12,0,0.11,0,0,0,0.75,0.48,0,0.11,0,2.24,0.13,0.54,0,0,0.04,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
184,0,6.106,-0.091,0.383,0.176,1.13,0,0.13,0,0,0,0.73,0.49,0,0.18,0,2.2,0.13,0.53,0,0,0.03,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
185,0,6.139,-0.091,0.382,0.175,1.14,0,0.14,0,0,0,0.74,0.49,0,0.2,0,2.2,0.14,0.57,0,0,0.07,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
186,0,6.173,-0.09,0.38,0.176,1.12,0,0.17,0,0,0,0.79,0.48,0,0.12,0,2.2,0.2,0.6,0,0,0.07,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
187,0,6.206,-0.091,0.381,0.176,1.16,0,0.15,0,0,0,0.81,0.41,0,0.05,0,2.18,0.21,0.6,0,0,0.07,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
188,0,6.24,-0.092,0.379,0.177,1.18,0,0.12,0,0,0,0.78,0.4,0,0,0,2.16,0.2,0.57,0,0,0.03,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
189,0,6.273,-0.091,0.381,0.177,1.25,0,0.11,0,0,0,0.74,0.43,0,0.01,0,2.15,0.21,0.56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
190,0,6.306,-0.091,0.38,0.176,1.18,0,0.11,0,0,0,0.75,0.51,0,0.01,0,2.16,0.26,0.58,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
191,0,6.34,-0.089,0.378,0.176,1.21,0,0.12,0,0,0,0.78,0.52,0,0.01,0,2.14,0.31,0.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
192,0,6.373,-0.089,0.383,0.177,1.2,0,0.12,0,0,0,0.8,0.49,0,0,0,2.16,0.29,0.62,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
193,0,6.406,-0.087,0.384,0.176,1.23,0,0.13,0,0,0,0.77,0.46,0,0,0,2.17,0.25,0.63,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
194,0,6.44,-0.086,0.382,0.177,1.21,0,0.14,0,0,0,0.81,0.39,0,0,0,2.15,0.17,0.66,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
195,0,6.473,-0.089,0.38,0.178,1.22,0,0.15,0,0,0,0.83,0.36,0,0,0,2.14,0.17,0.68,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
196,0,6.507,-0.089,0.38,0.177,1.23,0,0.14,0,0,0,0.89,0.37,0,0,0,2.13,0.22,0.67,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
197,0,6.54,-0.088,0.381,0.176,1.2,0,0.14,0,0,0,0.86,0.44,0,0,0,2.09,0.33,0.65,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
198,0,6.573,-0.089,0.38,0.176,1.19,0,0.16,0,0,0,0.86,0.49,0,0,0,2.08,0.34,0.62,0,0,0.05,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
199,0,6.607,-0.089,0.38,0.176,1.17,0,0.18,0,0,0,0.85,0.47,0,0,0,2.1,0.39,0.58,0,0,0.07,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
200,0,6.64,-0.091,0.38,0.177,1.1,0,0.16,0,0,0,0.86,0.42,0,0,0,2.17,0.39,0.57,0,0,0.07,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
201,0,6.673,-0.091,0.379,0.176,1.06,0,0.12,0,0,0,0.83,0.43,0,0,0,2.18,0.43,0.6,0,0,0.02,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
202,0,6.707,-0.093,0.379,0.176,1.01,0,0.07,0,0,0,0.8,0.48,0,0,0,2.19,0.46,0.63,0,0,0.11,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
203,0,6.74,-0.091,0.379,0.174,1.08,0,0.08,0,0,0,0.79,0.54,0,0.03,0,2.23,0.51,0.63,0,0,0.16,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
204,0,6.773,-0.09,0.379,0.173,1.12,0,0.06,0,0,0,0.8,0.54,0,0.03,0,2.24,0.49,0.62,0,0,0.18,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
205,0,6.807,-0.093,0.381,0.175,1.14,0,0.09,0,0,0,0.81,0.52,0,0.03,0,2.25,0.39,0.61,0,0,0.08,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
206,0,6.84,-0.095,0.381,0.175,1.15,0,0.1,0,0,0,0.83,0.53,0,0,0,2.27,0.36,0.6,0,0,0.07,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
207,0,6.874,-0.095,0.381,0.176,1.15,0,0.1,0,0,0,0.85,0.58,0,0,0,2.27,0.38,0.58,0,0,0.12,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
208,0,6.907,-0.093,0.38,0.175,1.19,0,0.07,0,0,0,0.86,0.63,0,0,0,2.25,0.43,0.55,0,0,0.12,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
209,0,6.94,-0.094,0.382,0.176,1.2,0,0.07,0,0,0,0.81,0.61,0,0,0,2.23,0.45,0.54,0,0,0.09,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
210,0,6.974,-0.093,0.381,0.176,1.22,0,0.09,0,0,0,0.82,0.59,0,0,0,2.24,0.5,0.55,0,0,0.02,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
211,0,7.007,-0.094,0.38,0.177,1.21,0,0.13,0,0,0,0.78,0.55,0,0,0,2.29,0.54,0.59,0,0,0.03,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
212,0,7.04,-0.094,0.379,0.176,1.17,0,0.09,0,0,0,0.79,0.57,0,0,0,2.29,0.52,0.59,0,0,0.08,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
213,0,7.074,-0.092,0.379,0.174,1.15,0,0.06,0,0,0,0.74,0.55,0,0,0,2.29,0.46,0.59,0,0,0.13,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
214,0,7.107,-0.092,0.381,0.175,1.08,0,0.04,0,0,0,0.74,0.54,0,0,0,2.27,0.37,0.62,0,0,0.13,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
215,0,7.14,-0.09,0.379,0.175,1.09,0,0.05,0,0,0,0.72,0.49,0,0.02,0,2.28,0.33,0.65,0,0,0.13,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
216,0,7.174,-0.091,0.38,0.176,1.09,0,0.05,0,0,0,0.71,0.53,0,0.02,0,2.26,0.34,0.65,0,0,0.07,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1
217,0,7.207,-0.093,0.381,0.176,1.18,0,0.03,0,0,0,0.69,0.58,0,0.03,0,2.27,0.34,0.65,0,0,0.04,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1
218,0,7.241,-0.092,0.381,0.176,1.22,0,0.08,0,0,0,0.65,0.66,0,0.03,0,2.27,0.37,0.64,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1
219,0,7.274,-0.091,0.379,0.176,1.25,0,0.09,0,0,0,0.66,0.68,0,0.05,0,2.27,0.4,0.64,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1
220,0,7.307,-0.092,0.38,0.176,1.22,0,0.15,0,0,0,0.68,0.66,0,0.09,0,2.27,0.42,0.61,0,0,0.19,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1
221,0,7.341,-0.094,0.383,0.174,1.24,0,0.13,0,0,0,0.73,0.65,0,0.08,0,2.3,0.35,0.64,0,0,0.19,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
222,0,7.374,-0.092,0.381,0.176,1.25,0,0.17,0,0,0,0.76,0.64,0,0.08,0,2.36,0.31,0.59,0,0,0.34,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
223,0,7.407,-0.092,0.384,0.174,1.31,0,0.14,0,0,0,0.8,0.66,0,0.02,0,2.38,0.3,0.51,0,0,0.31,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
224,0,7.441,-0.093,0.385,0.174,1.33,0,0.17,0,0,0,0.81,0.61,0,0.05,0,2.36,0.33,0.39,0,0,0.36,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
225,0,7.474,-0.093,0.385,0.175,1.34,0,0.17,0,0,0,0.84,0.55,0,0.05,0,2.31,0.27,0.38,0,0,0.27,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
226,0,7.508,-0.092,0.385,0.173,1.34,0,0.16,0,0,0,0.83,0.5,0,0.05,0,2.3,0.2,0.39,0,0,0.18,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
227,0,7.541,-0.094,0.386,0.174,1.36,0,0.18,0,0,0,0.86,0.53,0,0.02,0,2.27,0.16,0.42,0,0,0.23,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
228,0,7.574,-0.095,0.385,0.173,1.33,0,0.14,0,0,0,0.85,0.53,0,0.01,0,2.28,0.18,0.41,0,0,0.26,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
229,0,7.608,-0.094,0.386,0.173,1.34,0,0.13,0,0,0,0.86,0.54,0,0,0,2.24,0.22,0.38,0,0,0.35,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
230,0,7.641,-0.096,0.385,0.173,1.32,0,0.08,0,0,0,0.83,0.56,0,0,0,2.28,0.33,0.33,0,0,0.44,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
231,0,7.674,-0.096,0.385,0.172,1.38,0,0.09,0,0,0,0.8,0.64,0,0,0,2.27,0.46,0.31,0,0,0.57,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
232,0,7.708,-0.098,0.385,0.172,1.34,0,0.08,0,0,0,0.78,0.66,0,0.03,0,2.31,0.46,0.36,0,0,0.56,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
233,0,7.741,-0.099,0.383,0.172,1.37,0,0.09,0,0,0,0.84,0.66,0,0.03,0,2.35,0.42,0.41,0,0,0.5,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
234,0,7.774,-0.098,0.384,0.172,1.35,0,0.1,0,0,0,0.88,0.6,0,0.04,0,2.4,0.4,0.43,0,0,0.38,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
235,0,7.808,-0.1,0.385,0.173,1.35,0,0.14,0,0,0,0.86,0.61,0,0.02,0,2.37,0.49,0.39,0,0,0.35,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
236,0,7.841,-0.099,0.382,0.172,1.33,0,0.16,0,0,0,0.8,0.53,0,0.02,0,2.29,0.45,0.38,0,0,0.39,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
237,0,7.875,-0.101,0.385,0.173,1.3,0,0.16,0,0,0,0.73,0.51,0,0,0,2.22,0.36,0.43,0,0,0.37,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
238,0,7.908,-0.1,0.384,0.173,1.29,0,0.13,0,0,0,0.66,0.47,0,0,0,2.27,0.3,0.47,0,0,0.38,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
239,0,7.941,-0.098,0.383,0.173,1.31,0,0.1,0,0,0,0.62,0.53,0,0.01,0,2.3,0.36,0.48,0,0,0.44,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
240,0,7.975,-0.101,0.383,0.173,1.35,0,0.15,0,0,0,0.64,0.6,0,0.11,0,2.26,0.37,0.49,0,0,0.43,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
241,0,8.008,-0.099,0.384,0.174,1.35,0,0.18,0,0,0,0.68,0.66,0,0.25,0,2.19,0.38,0.5,0,0,0.4,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
242,0,8.041,-0.101,0.385,0.175,1.31,0,0.22,0,0,0,0.69,0.68,0,0.39,0,2.13,0.34,0.52,0,0,0.29,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
243,0,8.075,-0.099,0.385,0.174,1.35,0,0.24,0,0,0,0.64,0.71,0,0.37,0,2.12,0.36,0.51,0,0,0.35,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
244,0,8.108,-0.098,0.385,0.174,1.34,0,0.29,0,0,0,0.64,0.73,0,0.3,0,2.12,0.4,0.49,0,0,0.37,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
245,0,8.141,-0.098,0.385,0.175,1.36,0,0.35,0,0,0,0.64,0.74,0,0.22,0,2.12,0.46,0.46,0,0,0.44,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
246,0,8.175,-0.097,0.385,0.174,1.27,0,0.33,0,0,0,0.68,0.67,0,0.2,0,2.14,0.51,0.44,0,0,0.42,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
247,0,8.208,-0.097,0.386,0.174,1.27,0,0.34,0,0,0,0.66,0.64,0,0.25,0,2.13,0.47,0.45,0,0,0.47,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
